# Settings - STEP_TO_TIME: 0.1
# Settings - SIMULATION_TIME: 10800
# Settings - STEPS: 108000
# Settings - MAX_CONTAINERS_AMMOUNT: 1
#name production.product_1 production.product_2 production.product_3 stoppers_occupied conveyors_moving
#datatype int int int float float
step,production.product_1,production.product_2,production.product_3,stoppers_occupied,conveyors_moving
45200,64,64,64,0.0263,0.0238
45300,64,64,64,0.0263,0.0238
45400,65,64,64,0.0263,0.0238
45500,65,64,64,0.0263,0.0238
45600,65,65,64,0.0263,0.0238
45700,65,65,64,0.0263,0.0238
45800,65,65,64,0.0263,0.0238
45900,65,65,65,0.0263,0.0238
46000,65,65,65,0.0263,0.0238
46100,66,65,65,0.0263,0.0238
46200,66,65,65,0.0263,0.0238
46300,66,66,65,0.0263,0.0238
46400,66,66,65,0.0263,0.0238
46500,66,66,65,0.0263,0.0238
46600,66,66,66,0.0263,0.0238
46700,66,66,66,0.0263,0.0238
46800,67,66,66,0.0263,0.0238
46900,67,66,66,0.0263,0.0238
47000,67,67,66,0.0263,0.0238
47100,67,67,66,0.0263,0.0238
47200,67,67,66,0.0263,0.0238
47300,67,67,67,0.0263,0.0238
47400,67,67,67,0.0263,0.0238
47500,68,67,67,0.0263,0.0238
47600,68,67,67,0.0263,0.0238
47700,68,67,67,0.0263,0.0238
47800,68,68,67,0.0263,0.0238
47900,68,68,67,0.0263,0.0238
48000,68,68,68,0.0263,0.0238
48100,68,68,68,0.0263,0.0238
48200,69,68,68,0.0263,0.0238
48300,69,68,68,0.0263,0.0238
48400,69,68,68,0.0263,0.0238
48500,69,69,68,0.0263,0.0238
48600,69,69,68,0.0263,0.0238
48700,69,69,69,0.0263,0.0238
48800,69,69,69,0.0263,0.0238
48900,69,69,69,0.0263,0.0238
49000,70,69,69,0.0263,0.0238
49100,70,69,69,0.0263,0.0238
49200,70,70,69,0.0263,0.0238
49300,70,70,69,0.0263,0.0238
49400,70,70,70,0.0263,0.0238
49500,70,70,70,0.0263,0.0238
49600,70,70,70,0.0263,0.0238
49700,71,70,70,0.0263,0.0238
49800,71,70,70,0.0263,0.0238
49900,71,71,70,0.0263,0.0238
50000,71,71,70,0.0263,0.0238
50100,71,71,71,0.0263,0.0238
50200,71,71,71,0.0263,0.0238
50300,71,71,71,0.0263,0.0238
50400,72,71,71,0.0263,0.0238
50500,72,71,71,0.0263,0.0238
50600,72,72,71,0.0263,0.0238
50700,72,72,71,0.0263,0.0238
50800,72,72,72,0.0263,0.0238
50900,72,72,72,0.0263,0.0238
51000,72,72,72,0.0263,0.0238
51100,73,72,72,0.0263,0.0238
51200,73,72,72,0.0263,0.0238
51300,73,73,72,0.0263,0.0238
51400,73,73,72,0.0263,0.0238
51500,73,73,73,0.0263,0.0238
51600,73,73,73,0.0263,0.0238
51700,73,73,73,0.0263,0.0238
51800,74,73,73,0.0263,0.0238
51900,74,73,73,0.0263,0.0238
52000,74,74,73,0.0263,0.0238
52100,74,74,73,0.0263,0.0238
52200,74,74,74,0.0263,0.0238
52300,74,74,74,0.0263,0.0238
52400,74,74,74,0.0263,0.0238
52500,75,74,74,0.0263,0.0238
52600,75,74,74,0.0263,0.0238
52700,75,75,74,0.0263,0.0238
52800,75,75,74,0.0263,0.0238
52900,75,75,75,0.0263,0.0238
53000,75,75,75,0.0263,0.0238
53100,75,75,75,0.0263,0.0238
53200,76,75,75,0.0263,0.0238
53300,76,75,75,0.0263,0.0238
53400,76,76,75,0.0263,0.0238
53500,76,76,75,0.0263,0.0238
53600,76,76,76,0.0263,0.0238
53700,76,76,76,0.0263,0.0238
53800,76,76,76,0.0263,0.0238
53900,77,76,76,0.0263,0.0238
54000,77,76,76,0.0263,0.0238
54100,77,77,76,0.0263,0.0238
